market_code,market_name,region,position,popularity,track_id,track_name,track_href,duration_ms,explicit,artist_id,artist_name,artist_followers,artist_popularity,artist_genres,album_id,album_name,album_type,release_date,total_tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,collection_date,collection_time
CO,Colombia,LATAM,38,70,1AddbBdKFz8wdqatGVSsYS,Es un Secreto,https://open.spotify.com/track/3KZCP2StVGdWkOKyRZNWA4,192120,False,2jSGzJw0ebJLu7OLVSOcBP,Plan B,5108225,81,"reggaeton,trap latino,urbano latino",4s9iYsrtBIvkZn5AEbUbl0,House of Pleasure,album,2010-07-20,15,0.838,0.732,6,-6.266,0,0.0432,0.114,1.49e-06,0.0682,0.525,95.011,4,2024-10-31,09:05:47
CO,Colombia,LATAM,39,81,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,207306,False,1r4hJ1h58CWwUQe3MxPuau,Maluma,34815387,86,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",3PomvFR694SrCSZzDWMWV7,"Pretty Boy, Dirty Boy",album,2015-10-30,16,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95,4,2024-10-31,09:05:48
CO,Colombia,LATAM,40,84,5RqSsdzTNPX1uzkmlHCFvK,QLONA,https://open.spotify.com/track/5RqSsdzTNPX1uzkmlHCFvK,172797,True,790FomKkXshlbRYZFtlgla,KAROL G,51524480,91,"reggaeton,reggaeton colombiano,urbano latino",0FqAaUEyKCyUNFE1uQPZ7i,MAÑANA SERÁ BONITO (BICHOTA SEASON),album,2023-08-10,9,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4,2024-10-31,09:05:49
CO,Colombia,LATAM,41,83,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,https://open.spotify.com/track/3tt9i3Hhzq84dPS8H7iSiJ,162637,False,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,14153672,84,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",7ubO2LZJZFpyhiWMZkRwcH,2000,album,2023-03-17,15,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4,2024-10-31,09:05:50
CO,Colombia,LATAM,42,66,5PDXWKryvv1SRcmSozUdTZ,TBC (KARMA),https://open.spotify.com/track/5PDXWKryvv1SRcmSozUdTZ,144466,False,1RBzGO6Nm3uyhUSxP7EDWO,KEVIN ROLDAN,5622117,72,"reggaeton,reggaeton colombiano,trap latino,urbano latino",7s0eWl6syb8IFCR2HQUCZG,TBC (KARMA),single,2024-10-03,1,0.677,0.695,4,-8.404,1,0.381,0.136,0.0,0.669,0.176,103.848,4,2024-10-31,09:05:51
CO,Colombia,LATAM,43,83,3fJHbMUnzceimOnNjp63fF,Primera Cita,https://open.spotify.com/track/3fJHbMUnzceimOnNjp63fF,186455,False,66ihevNkSYNzRAl44dx6jJ,Carin Leon,13445289,87,"corrido,musica mexicana,sad sierreno,sierreno",6TsExCpZJTDj7Fd0ez2knv,Colmillo De Leche,album,2023-05-19,18,0.536,0.396,10,-7.804,1,0.0687,0.604,6.97e-05,0.0969,0.491,157.846,3,2024-10-31,09:05:51
CO,Colombia,LATAM,44,77,2J9B63FawlTaPdg4eH5X03,Loco,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,204000,False,7a0XAaPaK2aDSqa8p3QnC7,Beéle,845110,79,"reggaeton colombiano,trap latino,urbano latino",1uFr2PCsnDVZ71AiJnZYrb,Loco,single,2019-08-08,1,0.82,0.565,6,-5.965,1,0.17,0.158,2.45e-05,0.0469,0.773,105.11,4,2024-10-31,09:05:52
CO,Colombia,LATAM,45,73,0EhmTBq33eARyOz3SIi4P2,En Otra Vida,https://open.spotify.com/track/0EhmTBq33eARyOz3SIi4P2,153609,False,4RWJOoYwgF978LOn8Fainp,Yami Safdie,278345,68,cantautora argentina,2YB2eziTKgn9bnRz7prmoP,En Otra Vida,single,2024-10-10,1,0.459,0.162,0,-11.634,1,0.0425,0.929,0.0,0.137,0.483,184.784,3,2024-10-31,09:05:53
CO,Colombia,LATAM,46,79,0T2pB7P1VdXPhLdQZ488uH,Normal,https://open.spotify.com/track/0T2pB7P1VdXPhLdQZ488uH,171880,True,2LRoIwlKmHjgvigdNGBHNo,Feid,14446012,92,"colombian pop,pop reggaeton,reggaeton,reggaeton colombiano,trap latino,urbano latino",7pijRxgRaBirPz6wDaJIp9,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,2022-09-14,15,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2024-10-31,09:05:54
CO,Colombia,LATAM,47,80,1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,https://open.spotify.com/track/1hZsWUnLbqRw09jLAMQSsb,195586,True,2LRoIwlKmHjgvigdNGBHNo,Feid,14446012,92,"colombian pop,pop reggaeton,reggaeton,reggaeton colombiano,trap latino,urbano latino",0lgs2Sa82lyX89nBUWyUy6,FERXXOCALIPSIS,album,2023-12-01,10,0.858,0.665,11,-4.772,1,0.152,0.126,0.0,0.119,0.659,100.09,4,2024-10-31,09:05:55
CO,Colombia,LATAM,48,70,1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,https://open.spotify.com/track/1JXcB149QtbcIpDUA6YZOB,220135,False,1zng9JZpblpk48IPceRWs8,Grupo Niche,3846606,70,"salsa,salsa colombiana,tropical",1uF0bcswgdJBg2aq2r1HPk,40,album,2020-05-29,9,0.751,0.722,2,-4.197,1,0.0506,0.457,0.0,0.178,0.788,140.043,4,2024-10-31,09:05:56
CO,Colombia,LATAM,49,78,27ze5t5tIDPlVits0KRbxT,El Perdedor,https://open.spotify.com/track/27ze5t5tIDPlVits0KRbxT,215213,False,1qto4hHid1P71emI6Fd8xi,Aventura,8946431,82,"bachata,bachata dominicana,latin hip hop,latin pop,tropical,urbano latino",03Sa02WIHEwH8lHfbipmrz,K.O.B. Live,album,2006-12-19,25,0.779,0.589,5,-10.645,1,0.0345,0.332,0.0,0.12,0.894,128.044,4,2024-10-31,09:05:56
CO,Colombia,LATAM,50,76,2mLTxNa0bwZX8eNBsuODLX,Una Vida Pasada,https://open.spotify.com/track/2mLTxNa0bwZX8eNBsuODLX,218500,False,28gNT5KBp7IjEOQoevXf9N,Camilo,19367125,81,"colombian pop,latin pop,latin viral pop,reggaeton colombiano,urbano latino",1IwCEfVYg8KlEankYmqeP7,cuatro,album,2024-05-23,12,0.768,0.679,7,-5.539,0,0.0411,0.656,3.66e-05,0.143,0.948,89.975,4,2024-10-31,09:05:57
MX,México,LATAM,1,91,1cOboCuWYI2osTOfolMRS6,Tu Boda,https://open.spotify.com/track/1cOboCuWYI2osTOfolMRS6,225880,True,3l9G1G9MxH6DaRhwLklaf5,Oscar Maydon,2956128,87,corrido,60cQzWfmdg4hyDXrpW6kOA,Tu Boda,single,2024-09-26,1,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,3,2024-10-31,09:05:58
MX,México,LATAM,2,89,6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,https://open.spotify.com/track/6X6m4xmdFcz31p1h7Qg68c,145473,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3,2024-10-31,09:05:59
MX,México,LATAM,3,76,4OLT65TRsOx3Iv1TlCcQVb,Presidente,https://open.spotify.com/track/4OLT65TRsOx3Iv1TlCcQVb,181064,True,6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,3714628,84,"corrido,sierreno",0xyBpeAAr8E86J7GH1SNUR,Presidente,single,2024-10-21,1,0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,1,2024-10-31,09:06:00
MX,México,LATAM,4,88,5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,https://open.spotify.com/track/5lKFO0PrOC9jmOlPEdjHsL,153928,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3,2024-10-31,09:06:01
MX,México,LATAM,5,87,6HrALJOMsfPCCbUo5cJCON,ESCAPATE,https://open.spotify.com/track/6HrALJOMsfPCCbUo5cJCON,144674,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.818,0.447,5,-10.247,0,0.047,0.514,8.14e-05,0.187,0.693,120.09,1,2024-10-31,09:06:02
MX,México,LATAM,6,87,2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,https://open.spotify.com/track/2aYZaN5SmkRDLsrrV8GkBQ,130614,True,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,16943912,93,"corridos tumbados,sad sierreno",5kvw1bAOvzJdNi4hdgfaNf,ÉXODO,album,2024-06-20,24,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3,2024-10-31,09:06:02
MX,México,LATAM,7,84,2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,https://open.spotify.com/track/2lAUq68F2bt7Kc218n9FPp,163031,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.666,0.764,4,-6.297,0,0.116,0.366,0.0,0.347,0.729,148.853,4,2024-10-31,09:06:03
MX,México,LATAM,8,84,6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,https://open.spotify.com/track/6RcAHyC5sAUIbPTkhOQwd8,179013,True,7Gi6gjaWy3DxyilpF1a8Is,Junior H,19950016,91,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II,album,2023-10-05,17,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-06,0.166,0.767,77.475,4,2024-10-31,09:06:04
MX,México,LATAM,9,84,1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,https://open.spotify.com/track/1cZHUhGz7xJ8c4szDipipd,234077,False,5YqI7p8zYsOpKJtjxYdOce,Victor Mendivil,430705,77,corrido,6gK267rs4q9swdpzj79Roz,Mejores Jordans,single,2024-07-30,1,0.669,0.583,1,-8.949,1,0.269,0.603,2.54e-06,0.1,0.271,115.221,4,2024-10-31,09:06:05
MX,México,LATAM,10,85,0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,https://open.spotify.com/track/0BiDnJFB3TlRB6aji7jUz3,150523,False,1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,6848895,84,"banda,musica mexicana,norteno,sad sierreno",38uizvY4xqOiAq750FDmW2,Atento Aviso ... Rey Sin Reina,single,2024-09-05,4,0.529,0.356,3,-6.612,1,0.0569,0.29,0.0,0.136,0.659,169.653,3,2024-10-31,09:06:06
MX,México,LATAM,11,84,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,https://open.spotify.com/track/4ZOkfHC38nxSeSqzGE5HFr,240669,True,7Gi6gjaWy3DxyilpF1a8Is,Junior H,19950016,91,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II,album,2023-10-05,17,0.716,0.536,2,-7.798,0,0.0328,0.452,0.0,0.208,0.359,97.541,3,2024-10-31,09:06:07
MX,México,LATAM,12,86,1C84d9abZVKWHT2YYpoean,Si No Quieres No,https://open.spotify.com/track/1C84d9abZVKWHT2YYpoean,147011,False,0pePYDrJGk8gqMRbXrLJC8,Luis R Conriquez,6564784,86,"corrido,sad sierreno,sierreno",6WkOBnYkj6y5iSr14uhUZF,Si No Quieres No,single,2024-03-10,1,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,1,2024-10-31,09:06:08
MX,México,LATAM,13,88,5AH31dDNgxCMGDdxubNNn4,NEL,https://open.spotify.com/track/5AH31dDNgxCMGDdxubNNn4,149073,True,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,12101808,90,"corrido,corridos tumbados,sad sierreno,sierreno",3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES,album,2024-07-25,15,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,4,2024-10-31,09:06:08
MX,México,LATAM,14,79,7qXptgpZGo8AFPhJCBVLFE,LINDA,https://open.spotify.com/track/7qXptgpZGo8AFPhJCBVLFE,224210,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.911,0.761,6,-6.712,0,0.0507,0.135,3.48e-05,0.163,0.948,124.983,4,2024-10-31,09:06:09
MX,México,LATAM,15,81,7l3UuUZEqvxjhKYD2QBxOU,Vaquero - Remix,https://open.spotify.com/track/7l3UuUZEqvxjhKYD2QBxOU,300000,True,4yjm4SvYqC5FFuLbB6TyHr,Bellakath,1432114,75,"reggaeton mexicano,urbano latino",6BmfAaHoSJ7efARgJTLrAt,Vaquero (Remix),single,2024-08-08,1,0.752,0.91,4,-3.189,0,0.0541,0.481,0.0,0.0947,0.798,95.986,4,2024-10-31,09:06:10
MX,México,LATAM,16,81,7AysIqSEDiwP4CUsAXJwrk,PRIMO,https://open.spotify.com/track/7AysIqSEDiwP4CUsAXJwrk,164991,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.661,0.808,3,-6.28,0,0.0347,0.355,0.0,0.131,0.7,144.886,3,2024-10-31,09:06:11
MX,México,LATAM,17,84,5LhI8m7n8xlQmNe3b7Rwis,Madonna,https://open.spotify.com/track/5LhI8m7n8xlQmNe3b7Rwis,187087,True,0elWFr7TW8piilVRYJUe4P,Natanael Cano,15928718,89,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",0QZVRL2HC24voXfxWmpHvd,Madonna,single,2024-03-08,1,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3,2024-10-31,09:06:12
MX,México,LATAM,18,83,6KOnLTb1xLfKDAjMC43I76,Giza,https://open.spotify.com/track/6KOnLTb1xLfKDAjMC43I76,177580,False,0elWFr7TW8piilVRYJUe4P,Natanael Cano,15928718,89,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",59NGQmOz4yxHkgbrVdFHhy,Giza,single,2024-07-10,1,0.698,0.891,5,-5.003,0,0.0341,0.0942,0.0,0.133,0.696,124.054,3,2024-10-31,09:06:12
MX,México,LATAM,19,83,41EOhpn50qvd8iZSKw531W,LOS CUADROS,https://open.spotify.com/track/41EOhpn50qvd8iZSKw531W,160409,True,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,16943912,93,"corridos tumbados,sad sierreno",1WIv1NHz49sR2TK9WKBUwz,LOS CUADROS,single,2024-08-08,1,0.782,0.539,11,-10.68,1,0.0716,0.319,0.0,0.0905,0.939,122.149,3,2024-10-31,09:06:13
MX,México,LATAM,20,81,02cRoSfWU3RJNFyU3o4lhV,SANTAL 33,https://open.spotify.com/track/02cRoSfWU3RJNFyU3o4lhV,190303,True,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,16943912,93,"corridos tumbados,sad sierreno",5kvw1bAOvzJdNi4hdgfaNf,ÉXODO,album,2024-06-20,24,0.715,0.764,6,-6.064,0,0.0946,0.666,8.11e-06,0.148,0.735,125.095,3,2024-10-31,09:06:14
MX,México,LATAM,21,82,3IEvQ1CzszUJtTRLmmMJ2X,5-7,https://open.spotify.com/track/3IEvQ1CzszUJtTRLmmMJ2X,174500,False,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.827,0.596,10,-8.36,1,0.039,0.379,0.0,0.138,0.964,111.997,3,2024-10-31,09:06:15
MX,México,LATAM,22,94,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,195824,False,790FomKkXshlbRYZFtlgla,KAROL G,51524480,91,"reggaeton,reggaeton colombiano,urbano latino",5ylbxH7EqpsmHZCRuiYewS,Si Antes Te Hubiera Conocido,single,2024-06-21,1,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,2024-10-31,09:06:16
MX,México,LATAM,23,80,1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,https://open.spotify.com/track/1uGUbgZuO1kD1JZ0UeFupN,195845,False,6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,5119540,86,musica chihuahuense,3Z9jjBDBjKUkf7CXPm5aSF,Hecha Pa' Mí,single,2024-10-03,1,0.742,0.832,8,-4.267,1,0.0325,0.0857,0.0,0.296,0.716,98.582,4,2024-10-31,09:06:17
MX,México,LATAM,24,82,5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,https://open.spotify.com/track/5GTBdEjZe7zEDp1N0eCZE4,284864,True,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,16943912,93,"corridos tumbados,sad sierreno",5kvw1bAOvzJdNi4hdgfaNf,ÉXODO,album,2024-06-20,24,0.707,0.683,3,-7.598,0,0.191,0.7,5.88e-06,0.134,0.545,94.979,3,2024-10-31,09:06:17
MX,México,LATAM,25,83,6uIIdjYTxxpWOyWuVXrKQO,Que Onda,https://open.spotify.com/track/6uIIdjYTxxpWOyWuVXrKQO,191466,True,6dLuQ5qXxIuWc5urxfIiZR,Calle 24,1450162,76,"corrido,corridos tumbados,sad sierreno,sierreno",4x6cjOcVz44aiLSOHCLKPd,Que Onda,single,2023-08-30,1,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3,2024-10-31,09:06:18
MX,México,LATAM,26,79,2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,https://open.spotify.com/track/2ss1LK5Kfnjo5EUaCbsgZM,160714,True,0NlNru2YcUz6RbnpYGQz26,Clave Especial,254913,74,corrido,22jEQPO95IC1zSs5dJx2qc,No Son Doritos,single,2024-08-23,1,0.783,0.834,3,-4.623,0,0.029,0.539,0.000212,0.0903,0.92,139.995,3,2024-10-31,09:06:19
MX,México,LATAM,27,100,2plbrEY59IikOBgBGLjaoe,Die With A Smile,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,False,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,32416547,92,"art pop,dance pop,pop",10FLjwfpbxLmW8c25Xyc2N,Die With A Smile,single,2024-08-16,1,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3,2024-10-31,09:06:20
MX,México,LATAM,28,80,2CshODtf7iwe3pKlPmEWF5,TRES BOTELLAS,https://open.spotify.com/track/2CshODtf7iwe3pKlPmEWF5,162648,True,7Gi6gjaWy3DxyilpF1a8Is,Junior H,19950016,91,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II,album,2023-10-05,17,0.723,0.59,11,-7.688,0,0.0341,0.246,5.02e-05,0.201,0.587,97.481,4,2024-10-31,09:06:21
MX,México,LATAM,29,83,51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,https://open.spotify.com/track/51qYdMBxt9mFbtZBzq1Yfi,185933,False,1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,6848895,84,"banda,musica mexicana,norteno,sad sierreno",0JoUcdNtc8iAKHGFj7Ppf9,PRESENTE,album,2023-11-17,12,0.792,0.516,4,-6.097,0,0.027,0.197,0.0,0.0855,0.916,108.939,4,2024-10-31,09:06:22
MX,México,LATAM,30,63,7kofJygFUxxmag4EAYcCG3,El Final De Nuestra Historia,https://open.spotify.com/track/7kofJygFUxxmag4EAYcCG3,197280,False,5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,7447788,82,"banda,musica mexicana,norteno",3aFP6ikpIxjW9FzTAktQ1t,Íconos 25 Éxitos,album,2012-01-01,25,0.736,0.499,10,-8.177,1,0.0341,0.487,0.0,0.23,0.957,114.984,4,2024-10-31,09:06:22
MX,México,LATAM,31,81,33Nj9AdncSmHbCN3QeSZTL,Volver Al Futuro,https://open.spotify.com/track/33Nj9AdncSmHbCN3QeSZTL,204102,False,3l9G1G9MxH6DaRhwLklaf5,Oscar Maydon,2956128,87,corrido,0d91zWX7A6i4iPLgJc9oy6,Volver Al Futuro,single,2024-05-30,1,0.753,0.662,1,-6.702,1,0.0361,0.128,0.0,0.105,0.638,116.916,3,2024-10-31,09:06:23
MX,México,LATAM,32,81,24teIhDYO2RocTA2v5dY0r,Extssy Model,https://open.spotify.com/track/24teIhDYO2RocTA2v5dY0r,240654,False,7Gi6gjaWy3DxyilpF1a8Is,Junior H,19950016,91,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2,album,2022-02-11,21,0.675,0.725,4,-4.766,0,0.0334,0.0839,0.0,0.334,0.469,92.513,3,2024-10-31,09:06:24
MX,México,LATAM,33,95,5vNRhkKd0yEAg8suGBpjeY,APT.,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,169917,False,3eVa5w3URK5duf6eyVDbu9,ROSÉ,7632823,82,k-pop,2IYQwwgxgOIn7t3iF6ufFD,APT.,single,2024-10-18,1,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4,2024-10-31,09:06:25
MX,México,LATAM,34,77,1wsDxqEDpsvNCatbXHjOje,BLANCA ROSITA Y MARIA,https://open.spotify.com/track/1wsDxqEDpsvNCatbXHjOje,200658,True,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,2010314,90,corrido,27GWSFRITD8JJcSGMgEfTN,INCÓMODO,album,2024-08-22,21,0.767,0.656,11,-6.804,0,0.0561,0.3,0.00235,0.139,0.684,129.99,3,2024-10-31,09:06:26
MX,México,LATAM,35,79,0JDrG1g5HXbfgGtRKT0ofH,Diamantes,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH,211352,False,0elWFr7TW8piilVRYJUe4P,Natanael Cano,15928718,89,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",4TATXEH2tnZVTqlyURoWUR,A Mis 20,album,2021-05-28,11,0.662,0.759,9,-5.475,1,0.0353,0.389,0.0,0.141,0.513,92.438,3,2024-10-31,09:06:26
MX,México,LATAM,36,81,587pEvJ7iJhNtcCf5YKEgE,Tal Vez Fui Yo,https://open.spotify.com/track/587pEvJ7iJhNtcCf5YKEgE,150365,False,04mzq9GH08zOBRdV2gzmXm,El Padrinito Toys,678832,73,corrido,69jwXCQWJp72tQCYlSkiNs,Tal Vez Fui Yo,single,2024-08-08,1,0.583,0.774,5,-5.326,1,0.0337,0.195,0.0,0.258,0.685,119.795,3,2024-10-31,09:06:27
MX,México,LATAM,37,89,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,https://open.spotify.com/track/0Sr7ssScx54yxdM2ols7nW,224022,True,3E12tRURRvPfHz0hAMCFYc,Omar Courtz,376316,82,"trap boricua,trap latino,urbano latino",3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,album,2024-09-20,17,0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,4,2024-10-31,09:06:28
MX,México,LATAM,38,79,1sXr6moCwVxwKEgSPxhVvF,Apaga El Cel,https://open.spotify.com/track/1sXr6moCwVxwKEgSPxhVvF,170832,False,6dLuQ5qXxIuWc5urxfIiZR,Calle 24,1450162,76,"corrido,corridos tumbados,sad sierreno,sierreno",5Isy5T3w9NjggarK5RxrQZ,Apaga El Cel,single,2023-12-22,1,0.744,0.842,10,-6.576,0,0.0358,0.101,2.43e-06,0.148,0.814,125.258,3,2024-10-31,09:06:29
MX,México,LATAM,39,86,3OJDtCdYs8QJnui708tEU3,Soltera,https://open.spotify.com/track/3OJDtCdYs8QJnui708tEU3,214642,False,0EmeFodog0BfCgMzAIvKQp,Shakira,35127033,88,"colombian pop,dance pop,latin pop,pop",0VRb8B2ls0GDEfmKiL8FWJ,Soltera,single,2024-09-25,1,0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,4,2024-10-31,09:06:30
MX,México,LATAM,40,83,3fJHbMUnzceimOnNjp63fF,Primera Cita,https://open.spotify.com/track/3fJHbMUnzceimOnNjp63fF,186455,False,66ihevNkSYNzRAl44dx6jJ,Carin Leon,13445289,87,"corrido,musica mexicana,sad sierreno,sierreno",6TsExCpZJTDj7Fd0ez2knv,Colmillo De Leche,album,2023-05-19,18,0.536,0.396,10,-7.804,1,0.0687,0.604,6.97e-05,0.0969,0.491,157.846,3,2024-10-31,09:06:31
MX,México,LATAM,41,84,4bw8mcDUSRWfQo63ZTYRnU,Según Quién,https://open.spotify.com/track/4bw8mcDUSRWfQo63ZTYRnU,142334,True,1r4hJ1h58CWwUQe3MxPuau,Maluma,34815387,86,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",3Fk8yQvPlCHgwR2pNhEIRA,Don Juan,album,2023-08-25,25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3,2024-10-31,09:06:31
MX,México,LATAM,42,80,29vIEdxgMT9H1fnBMecWjA,Lo Tienes Todo,https://open.spotify.com/track/29vIEdxgMT9H1fnBMecWjA,164386,False,1bfl0AU8SqmLkElptOprhC,Julión Álvarez y su Norteño Banda,6848895,84,"banda,musica mexicana,norteno,sad sierreno",0JoUcdNtc8iAKHGFj7Ppf9,PRESENTE,album,2023-11-17,12,0.702,0.836,8,-3.599,1,0.0658,0.204,0.0,0.0698,0.63,117.897,4,2024-10-31,09:06:32
MX,México,LATAM,43,74,7oJ3N7oVSwoa5sdpg6NCE6,Lo Que Hay X Aquí,https://open.spotify.com/track/7oJ3N7oVSwoa5sdpg6NCE6,158545,False,3p8PwzenE7ktd4BVFuQzMD,La Receta,423093,74,"corrido,musica sinaloense,sierreno",24VJ6GN4qzkMVqwNif5HeU,Corridos Pa Mis Compas Y Rolitas Pa Mi Ex,album,2024-08-22,17,0.69,0.502,0,-7.242,1,0.096,0.697,0.0,0.213,0.747,153.991,4,2024-10-31,09:06:33
MX,México,LATAM,44,80,3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,https://open.spotify.com/track/3FqUPvubYeRCMsdJ02QyZR,152078,False,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,12101808,90,"corrido,corridos tumbados,sad sierreno,sierreno",5WPTc1Xa8REVDQ5YazhNgv,Dolido Pero No Arrepentido,single,2024-02-09,6,0.76,0.747,0,-5.083,0,0.0282,0.0675,2.73e-06,0.309,0.884,128.912,3,2024-10-31,09:06:34
